A01_000000.jpg,A01.png,backg1.png,100,0,448,28,1024,1024
A01_000001.jpg,A01.png,backg2.png,100,0,448,28,1024,1024
A01_000002.jpg,A01.png,backg3.png,100,0,448,28,1024,1024
A01_000003.jpg,A01.png,noise_rgb.png,100,0,448,28,1024,1024
A01_000004.jpg,A01.png,white.png,100,0,448,28,1024,1024
A04_000358.jpg,A04.png,backg2.png,apple,0.0725,2,1846,1006,74,74
A04_000359.jpg,A04.png,backg2.png,apple,0.0725,3,0,503,74,74
A04_000360.jpg,A04.png,backg2.png,apple,0.0725,4,923,0,74,74
A04_000361.jpg,A04.png,backg2.png,apple,0.0725,5,1822,371,74,74
A04_000362.jpg,A04.png,backg3.png,apple,0.0725,0,923,503,74,74
A04_000363.jpg,A04.png,backg3.png,apple,0.0725,1,0,0,74,74
A04_000364.jpg,A04.png,backg3.png,apple,0.0725,2,1846,1006,74,74
A04_000365.jpg,A04.png,backg3.png,apple,0.0725,3,0,503,74,74
A04_000366.jpg,A04.png,backg3.png,apple,0.0725,4,923,0,74,74
A04_000367.jpg,A04.png,backg3.png,apple,0.0725,5,1822,371,74,74
A04_000368.jpg,A04.png,noise_rgb.png,apple,0.0725,0,923,503,74,74
A04_000369.jpg,A04.png,noise_rgb.png,apple,0.0725,1,0,0,74,74
A04_000370.jpg,A04.png,noise_rgb.png,apple,0.0725,2,1846,1006,74,74
A04_000371.jpg,A04.png,noise_rgb.png,apple,0.0725,3,0,503,74,74
A04_000372.jpg,A04.png,noise_rgb.png,apple,0.0725,4,923,0,74,74
A04_000373.jpg,A04.png,noise_rgb.png,apple,0.0725,5,1822,371,74,74
A04_000374.jpg,A04.png,white.png,apple,0.0725,0,923,503,74,74
A04_000375.jpg,A04.png,white.png,apple,0.0725,1,0,0,74,74
A04_000376.jpg,A04.png,white.png,apple,0.0725,2,1846,1006,74,74
A04_000377.jpg,A04.png,white.png,apple,0.0725,3,0,503,74,74
A04_000378.jpg,A04.png,white.png,apple,0.0725,4,923,0,74,74
A04_000379.jpg,A04.png,white.png,apple,0.0725,5,1822,371,74,74
A05_000380.jpg,A05.png,backg1.png,100,0,448,28,1024,1024
A05_000381.jpg,A05.png,backg2.png,100,0,448,28,1024,1024
A05_000382.jpg,A05.png,backg3.png,100,0,448,28,1024,1024
A05_000383.jpg,A05.png,noise_rgb.png,100,0,448,28,1024,1024
A05_000384.jpg,A05.png,white.png,100,0,448,28,1024,1024
A05_000385.jpg,A05.png,backg1.png,apple,0.25,0,832,412,256,256
A05_000386.jpg,A05.png,backg1.png,apple,0.25,1,0,0,256,256
A05_000387.jpg,A05.png,backg1.png,apple,0.25,2,1664,824,256,256
A05_000388.jpg,A05.png,backg1.png,apple,0.25,3,0,412,256,256
A05_000389.jpg,A05.png,backg1.png,apple,0.25,4,832,0,256,256
A05_000390.jpg,A05.png,backg1.png,apple,0.25,5,133,509,256,256
A05_000391.jpg,A05.png,backg2.png,apple,0.25,0,832,412,256,256
A05_000392.jpg,A05.png,backg2.png,apple,0.25,1,0,0,256,256
A05_000393.jpg,A05.png,backg2.png,apple,0.25,2,1664,824,256,256
A05_000394.jpg,A05.png,backg2.png,apple,0.25,3,0,412,256,256
A05_000395.jpg,A05.png,backg2.png,apple,0.25,4,832,0,256,256
A05_000396.jpg,A05.png,backg2.png,apple,0.25,5,133,509,256,256
A05_000397.jpg,A05.png,backg3.png,apple,0.25,0,832,412,256,256
A05_000398.jpg,A05.png,backg3.png,apple,0.25,1,0,0,256,256
A05_000399.jpg,A05.png,backg3.png,apple,0.25,2,1664,824,256,256
A05_000400.jpg,A05.png,backg3.png,apple,0.25,3,0,412,256,256
A05_000401.jpg,A05.png,backg3.png,apple,0.25,4,832,0,256,256
A05_000402.jpg,A05.png,backg3.png,apple,0.25,5,133,509,256,256
A05_000403.jpg,A05.png,noise_rgb.png,apple,0.25,0,832,412,256,256
A05_000404.jpg,A05.png,noise_rgb.png,apple,0.25,1,0,0,256,256
A05_000405.jpg,A05.png,noise_rgb.png,apple,0.25,2,1664,824,256,256
A05_000406.jpg,A05.png,noise_rgb.png,apple,0.25,3,0,412,256,256
A05_000407.jpg,A05.png,noise_rgb.png,apple,0.25,4,832,0,256,256
A05_000408.jpg,A05.png,noise_rgb.png,apple,0.25,5,133,509,256,256
A05_000409.jpg,A05.png,white.png,apple,0.25,0,832,412,256,256
A05_000410.jpg,A05.png,white.png,apple,0.25,1,0,0,256,256
A05_000411.jpg,A05.png,white.png,apple,0.25,2,1664,824,256,256
A05_000412.jpg,A05.png,white.png,apple,0.25,3,0,412,256,256
A05_000413.jpg,A05.png,white.png,apple,0.25,4,832,0,256,256
A05_000414.jpg,A05.png,white.png,apple,0.25,5,133,509,256,256
A05_000415.jpg,A05.png,backg1.png,apple,0.125,0,896,476,128,128
A05_000416.jpg,A05.png,backg1.png,apple,0.125,1,0,0,128,128
A05_000417.jpg,A05.png,backg1.png,apple,0.125,2,1792,952,128,128
A05_000418.jpg,A05.png,backg1.png,apple,0.125,3,0,476,128,128
A05_000419.jpg,A05.png,backg1.png,apple,0.125,4,896,0,128,128
A05_000420.jpg,A05.png,backg1.png,apple,0.125,5,1587,347,128,128
A05_000421.jpg,A05.png,backg2.png,apple,0.125,0,896,476,128,128
A05_000422.jpg,A05.png,backg2.png,apple,0.125,1,0,0,128,128
A05_000423.jpg,A05.png,backg2.png,apple,0.125,2,1792,952,128,128
A05_000424.jpg,A05.png,backg2.png,apple,0.125,3,0,476,128,128
A05_000425.jpg,A05.png,backg2.png,apple,0.125,4,896,0,128,128
A05_000426.jpg,A05.png,backg2.png,apple,0.125,5,1587,347,128,128
A05_000427.jpg,A05.png,backg3.png,apple,0.125,0,896,476,128,128
A05_000428.jpg,A05.png,backg3.png,apple,0.125,1,0,0,128,128
A05_000429.jpg,A05.png,backg3.png,apple,0.125,2,1792,952,128,128
A05_000430.jpg,A05.png,backg3.png,apple,0.125,3,0,476,128,128
A05_000431.jpg,A05.png,backg3.png,apple,0.125,4,896,0,128,128
A05_000432.jpg,A05.png,backg3.png,apple,0.125,5,1587,347,128,128
A05_000433.jpg,A05.png,noise_rgb.png,apple,0.125,0,896,476,128,128
A05_000434.jpg,A05.png,noise_rgb.png,apple,0.125,1,0,0,128,128
A05_000435.jpg,A05.png,noise_rgb.png,apple,0.125,2,1792,952,128,128
A05_000436.jpg,A05.png,noise_rgb.png,apple,0.125,3,0,476,128,128
A05_000437.jpg,A05.png,noise_rgb.png,apple,0.125,4,896,0,128,128
A05_000438.jpg,A05.png,noise_rgb.png,apple,0.125,5,1587,347,128,128
A05_000439.jpg,A05.png,white.png,apple,0.125,0,896,476,128,128
A05_000440.jpg,A05.png,white.png,apple,0.125,1,0,0,128,128
A05_000441.jpg,A05.png,white.png,apple,0.125,2,1792,952,128,128
A05_000442.jpg,A05.png,white.png,apple,0.125,3,0,476,128,128
A05_000443.jpg,A05.png,white.png,apple,0.125,4,896,0,128,128
A05_000444.jpg,A05.png,white.png,apple,0.125,5,1587,347,128,128
A05_000445.jpg,A05.png,backg1.png,apple,0.0725,0,923,503,74,74
A05_000446.jpg,A05.png,backg1.png,apple,0.0725,1,0,0,74,74
A05_000447.jpg,A05.png,backg1.png,apple,0.0725,2,1846,1006,74,74
A05_000448.jpg,A05.png,backg1.png,apple,0.0725,3,0,503,74,74
A05_000449.jpg,A05.png,backg1.png,apple,0.0725,4,923,0,74,74
A05_000450.jpg,A05.png,backg1.png,apple,0.0725,5,1128,433,74,74
A05_000451.jpg,A05.png,backg2.png,apple,0.0725,0,923,503,74,74
A05_000452.jpg,A05.png,backg2.png,apple,0.0725,1,0,0,74,74
A05_000453.jpg,A05.png,backg2.png,apple,0.0725,2,1846,1006,74,74
A05_000454.jpg,A05.png,backg2.png,apple,0.0725,3,0,503,74,74
A05_000455.jpg,A05.png,backg2.png,apple,0.0725,4,923,0,74,74
A05_000456.jpg,A05.png,backg2.png,apple,0.0725,5,1128,433,74,74
A05_000457.jpg,A05.png,backg3.png,apple,0.0725,0,923,503,74,74
A05_000458.jpg,A05.png,backg3.png,apple,0.0725,1,0,0,74,74
A05_000459.jpg,A05.png,backg3.png,apple,0.0725,2,1846,1006,74,74
A05_000460.jpg,A05.png,backg3.png,apple,0.0725,3,0,503,74,74
A05_000461.jpg,A05.png,backg3.png,apple,0.0725,4,923,0,74,74
A05_000462.jpg,A05.png,backg3.png,apple,0.0725,5,1128,433,74,74
A05_000463.jpg,A05.png,noise_rgb.png,apple,0.0725,0,923,503,74,74
A05_000464.jpg,A05.png,noise_rgb.png,apple,0.0725,1,0,0,74,74
A05_000465.jpg,A05.png,noise_rgb.png,apple,0.0725,2,1846,1006,74,74
A05_000466.jpg,A05.png,noise_rgb.png,apple,0.0725,3,0,503,74,74
A05_000467.jpg,A05.png,noise_rgb.png,apple,0.0725,4,923,0,74,74
A05_000468.jpg,A05.png,noise_rgb.png,apple,0.0725,5,1128,433,74,74
A05_000469.jpg,A05.png,white.png,apple,0.0725,0,923,503,74,74
A05_000470.jpg,A05.png,white.png,apple,0.0725,1,0,0,74,74
A05_000471.jpg,A05.png,white.png,apple,0.0725,2,1846,1006,74,74
A05_000472.jpg,A05.png,white.png,apple,0.0725,3,0,503,74,74
A05_000473.jpg,A05.png,white.png,apple,0.0725,4,923,0,74,74
A05_000474.jpg,A05.png,white.png,apple,0.0725,5,1128,433,74,74
A06_000475.jpg,A06.png,backg1.png,100,0,448,28,1024,1024
A06_000476.jpg,A06.png,backg2.png,100,0,448,28,1024,1024
A06_000477.jpg,A06.png,backg3.png,100,0,448,28,1024,1024
A06_000478.jpg,A06.png,noise_rgb.png,100,0,448,28,1024,1024
A06_000479.jpg,A06.png,white.png,100,0,448,28,1024,1024
A06_000480.jpg,A06.png,backg1.png,apple,0.25,0,832,412,256,256
A06_000481.jpg,A06.png,backg1.png,apple,0.25,1,0,0,256,256
A06_000482.jpg,A06.png,backg1.png,apple,0.25,2,1664,824,256,256
A06_000483.jpg,A06.png,backg1.png,apple,0.25,3,0,412,256,256
A06_000484.jpg,A06.png,backg1.png,apple,0.25,4,832,0,256,256
A06_000485.jpg,A06.png,backg1.png,apple,0.25,5,804,581,256,256
A06_000486.jpg,A06.png,backg2.png,apple,0.25,0,832,412,256,256
A06_000487.jpg,A06.png,backg2.png,apple,0.25,1,0,0,256,256
A06_000488.jpg,A06.png,backg2.png,apple,0.25,2,1664,824,256,256
A06_000489.jpg,A06.png,backg2.png,apple,0.25,3,0,412,256,256
A06_000490.jpg,A06.png,backg2.png,apple,0.25,4,832,0,256,256
A06_000491.jpg,A06.png,backg2.png,apple,0.25,5,804,581,256,256
A06_000492.jpg,A06.png,backg3.png,apple,0.25,0,832,412,256,256
A06_000493.jpg,A06.png,backg3.png,apple,0.25,1,0,0,256,256
A06_000494.jpg,A06.png,backg3.png,apple,0.25,2,1664,824,256,256
A06_000495.jpg,A06.png,backg3.png,apple,0.25,3,0,412,256,256
A06_000496.jpg,A06.png,backg3.png,apple,0.25,4,832,0,256,256
A06_000497.jpg,A06.png,backg3.png,apple,0.25,5,804,581,256,256
A06_000498.jpg,A06.png,noise_rgb.png,apple,0.25,0,832,412,256,256
A06_000499.jpg,A06.png,noise_rgb.png,apple,0.25,1,0,0,256,256
A06_000500.jpg,A06.png,noise_rgb.png,apple,0.25,2,1664,824,256,256
A06_000501.jpg,A06.png,noise_rgb.png,apple,0.25,3,0,412,256,256
A06_000502.jpg,A06.png,noise_rgb.png,apple,0.25,4,832,0,256,256
A06_000503.jpg,A06.png,noise_rgb.png,apple,0.25,5,804,581,256,256
A06_000504.jpg,A06.png,white.png,apple,0.25,0,832,412,256,256
A06_000505.jpg,A06.png,white.png,apple,0.25,1,0,0,256,256
A06_000506.jpg,A06.png,white.png,apple,0.25,2,1664,824,256,256
A06_000507.jpg,A06.png,white.png,apple,0.25,3,0,412,256,256
A06_000508.jpg,A06.png,white.png,apple,0.25,4,832,0,256,256
A06_000509.jpg,A06.png,white.png,apple,0.25,5,804,581,256,256
A06_000510.jpg,A06.png,backg1.png,apple,0.125,0,896,476,128,128
A06_000511.jpg,A06.png,backg1.png,apple,0.125,1,0,0,128,128
A06_000512.jpg,A06.png,backg1.png,apple,0.125,2,1792,952,128,128
A06_000513.jpg,A06.png,backg1.png,apple,0.125,3,0,476,128,128
A06_000514.jpg,A06.png,backg1.png,apple,0.125,4,896,0,128,128
A06_000515.jpg,A06.png,backg1.png,apple,0.125,5,1402,825,128,128
A06_000516.jpg,A06.png,backg2.png,apple,0.125,0,896,476,128,128
A06_000517.jpg,A06.png,backg2.png,apple,0.125,1,0,0,128,128
A06_000518.jpg,A06.png,backg2.png,apple,0.125,2,1792,952,128,128
A06_000519.jpg,A06.png,backg2.png,apple,0.125,3,0,476,128,128
A06_000520.jpg,A06.png,backg2.png,apple,0.125,4,896,0,128,128
A06_000521.jpg,A06.png,backg2.png,apple,0.125,5,1402,825,128,128
A06_000522.jpg,A06.png,backg3.png,apple,0.125,0,896,476,128,128
A06_000523.jpg,A06.png,backg3.png,apple,0.125,1,0,0,128,128
A06_000524.jpg,A06.png,backg3.png,apple,0.125,2,1792,952,128,128
A06_000525.jpg,A06.png,backg3.png,apple,0.125,3,0,476,128,128
A06_000526.jpg,A06.png,backg3.png,apple,0.125,4,896,0,128,128
A06_000527.jpg,A06.png,backg3.png,apple,0.125,5,1402,825,128,128
A06_000528.jpg,A06.png,noise_rgb.png,apple,0.125,0,896,476,128,128
A06_000529.jpg,A06.png,noise_rgb.png,apple,0.125,1,0,0,128,128
A06_000530.jpg,A06.png,noise_rgb.png,apple,0.125,2,1792,952,128,128
A06_000531.jpg,A06.png,noise_rgb.png,apple,0.125,3,0,476,128,128
A06_000532.jpg,A06.png,noise_rgb.png,apple,0.125,4,896,0,128,128
A06_000533.jpg,A06.png,noise_rgb.png,apple,0.125,5,1402,825,128,128
A06_000534.jpg,A06.png,white.png,apple,0.125,0,896,476,128,128
A06_000535.jpg,A06.png,white.png,apple,0.125,1,0,0,128,128
A06_000536.jpg,A06.png,white.png,apple,0.125,2,1792,952,128,128
A06_000537.jpg,A06.png,white.png,apple,0.125,3,0,476,128,128
A06_000538.jpg,A06.png,white.png,apple,0.125,4,896,0,128,128
A06_000539.jpg,A06.png,white.png,apple,0.125,5,1402,825,128,128
A06_000540.jpg,A06.png,backg1.png,apple,0.0725,0,923,503,74,74
A06_000541.jpg,A06.png,backg1.png,apple,0.0725,1,0,0,74,74
A06_000542.jpg,A06.png,backg1.png,apple,0.0725,2,1846,1006,74,74
A06_000543.jpg,A06.png,backg1.png,apple,0.0725,3,0,503,74,74
A06_000544.jpg,A06.png,backg1.png,apple,0.0725,4,923,0,74,74
A06_000545.jpg,A06.png,backg1.png,apple,0.0725,5,1255,637,74,74
A06_000546.jpg,A06.png,backg2.png,apple,0.0725,0,923,503,74,74
A06_000547.jpg,A06.png,backg2.png,apple,0.0725,1,0,0,74,74
A06_000548.jpg,A06.png,backg2.png,apple,0.0725,2,1846,1006,74,74
A06_000549.jpg,A06.png,backg2.png,apple,0.0725,3,0,503,74,74
A06_000550.jpg,A06.png,backg2.png,apple,0.0725,4,923,0,74,74
A06_000551.jpg,A06.png,backg2.png,apple,0.0725,5,1255,637,74,74
A06_000552.jpg,A06.png,backg3.png,apple,0.0725,0,923,503,74,74
A06_000553.jpg,A06.png,backg3.png,apple,0.0725,1,0,0,74,74
A06_000554.jpg,A06.png,backg3.png,apple,0.0725,2,1846,1006,74,74
A06_000555.jpg,A06.png,backg3.png,apple,0.0725,3,0,503,74,74
A06_000556.jpg,A06.png,backg3.png,apple,0.0725,4,923,0,74,74
A06_000557.jpg,A06.png,backg3.png,apple,0.0725,5,1255,637,74,74
A06_000558.jpg,A06.png,noise_rgb.png,apple,0.0725,0,923,503,74,74
A06_000559.jpg,A06.png,noise_rgb.png,apple,0.0725,1,0,0,74,74
A06_000560.jpg,A06.png,noise_rgb.png,apple,0.0725,2,1846,1006,74,74
A06_000561.jpg,A06.png,noise_rgb.png,apple,0.0725,3,0,503,74,74
A06_000562.jpg,A06.png,noise_rgb.png,apple,0.0725,4,923,0,74,74
A06_000563.jpg,A06.png,noise_rgb.png,apple,0.0725,5,1255,637,74,74
A06_000564.jpg,A06.png,white.png,apple,0.0725,0,923,503,74,74
A06_000565.jpg,A06.png,white.png,apple,0.0725,1,0,0,74,74
A06_000566.jpg,A06.png,white.png,apple,0.0725,2,1846,1006,74,74
A06_000567.jpg,A06.png,white.png,apple,0.0725,3,0,503,74,74
A06_000568.jpg,A06.png,white.png,apple,0.0725,4,923,0,74,74
A06_000569.jpg,A06.png,white.png,apple,0.0725,5,1255,637,74,74
A07_000570.jpg,A07.png,backg1.png,100,0,448,28,1024,1024
A07_000571.jpg,A07.png,backg2.png,100,0,448,28,1024,1024
A07_000572.jpg,A07.png,backg3.png,100,0,448,28,1024,1024
A07_000573.jpg,A07.png,noise_rgb.png,100,0,448,28,1024,1024
A07_000574.jpg,A07.png,white.png,100,0,448,28,1024,1024
A07_000575.jpg,A07.png,backg1.png,apple,0.25,0,832,412,256,256
A07_000576.jpg,A07.png,backg1.png,apple,0.25,1,0,0,256,256
A07_000577.jpg,A07.png,backg1.png,apple,0.25,2,1664,824,256,256
A07_000578.jpg,A07.png,backg1.png,apple,0.25,3,0,412,256,256
A07_000579.jpg,A07.png,backg1.png,apple,0.25,4,832,0,256,256
A07_000580.jpg,A07.png,backg1.png,apple,0.25,5,624,765,256,256
A07_000581.jpg,A07.png,backg2.png,apple,0.25,0,832,412,256,256
A07_000582.jpg,A07.png,backg2.png,apple,0.25,1,0,0,256,256
A07_000583.jpg,A07.png,backg2.png,apple,0.25,2,1664,824,256,256
A07_000584.jpg,A07.png,backg2.png,apple,0.25,3,0,412,256,256
A07_000585.jpg,A07.png,backg2.png,apple,0.25,4,832,0,256,256
A07_000586.jpg,A07.png,backg2.png,apple,0.25,5,624,765,256,256
A07_000587.jpg,A07.png,backg3.png,apple,0.25,0,832,412,256,256
A07_000588.jpg,A07.png,backg3.png,apple,0.25,1,0,0,256,256
A07_000589.jpg,A07.png,backg3.png,apple,0.25,2,1664,824,256,256
A07_000590.jpg,A07.png,backg3.png,apple,0.25,3,0,412,256,256
A07_000591.jpg,A07.png,backg3.png,apple,0.25,4,832,0,256,256
A07_000592.jpg,A07.png,backg3.png,apple,0.25,5,624,765,256,256
A07_000593.jpg,A07.png,noise_rgb.png,apple,0.25,0,832,412,256,256
A07_000594.jpg,A07.png,noise_rgb.png,apple,0.25,1,0,0,256,256
A07_000595.jpg,A07.png,noise_rgb.png,apple,0.25,2,1664,824,256,256
A07_000596.jpg,A07.png,noise_rgb.png,apple,0.25,3,0,412,256,256
A07_000597.jpg,A07.png,noise_rgb.png,apple,0.25,4,832,0,256,256
A07_000598.jpg,A07.png,noise_rgb.png,apple,0.25,5,624,765,256,256
A07_000599.jpg,A07.png,white.png,apple,0.25,0,832,412,256,256
A07_000600.jpg,A07.png,white.png,apple,0.25,1,0,0,256,256
A07_000601.jpg,A07.png,white.png,apple,0.25,2,1664,824,256,256
A07_000602.jpg,A07.png,white.png,apple,0.25,3,0,412,256,256
A07_000603.jpg,A07.png,white.png,apple,0.25,4,832,0,256,256
A07_000604.jpg,A07.png,white.png,apple,0.25,5,624,765,256,256
A07_000605.jpg,A07.png,backg1.png,apple,0.125,0,896,476,128,128
A07_000606.jpg,A07.png,backg1.png,apple,0.125,1,0,0,128,128
A07_000607.jpg,A07.png,backg1.png,apple,0.125,2,1792,952,128,128
A07_000608.jpg,A07.png,backg1.png,apple,0.125,3,0,476,128,128
A07_000609.jpg,A07.png,backg1.png,apple,0.125,4,896,0,128,128
A07_000610.jpg,A07.png,backg1.png,apple,0.125,5,352,904,128,128
A07_000611.jpg,A07.png,backg2.png,apple,0.125,0,896,476,128,128
A07_000612.jpg,A07.png,backg2.png,apple,0.125,1,0,0,128,128
A07_000613.jpg,A07.png,backg2.png,apple,0.125,2,1792,952,128,128
A07_000614.jpg,A07.png,backg2.png,apple,0.125,3,0,476,128,128
A07_000615.jpg,A07.png,backg2.png,apple,0.125,4,896,0,128,128
A07_000616.jpg,A07.png,backg2.png,apple,0.125,5,352,904,128,128
A07_000617.jpg,A07.png,backg3.png,apple,0.125,0,896,476,128,128
A07_000618.jpg,A07.png,backg3.png,apple,0.125,1,0,0,128,128
A07_000619.jpg,A07.png,backg3.png,apple,0.125,2,1792,952,128,128
A07_000620.jpg,A07.png,backg3.png,apple,0.125,3,0,476,128,128
A07_000621.jpg,A07.png,backg3.png,apple,0.125,4,896,0,128,128
A07_000622.jpg,A07.png,backg3.png,apple,0.125,5,352,904,128,128
A07_000623.jpg,A07.png,noise_rgb.png,apple,0.125,0,896,476,128,128
A07_000624.jpg,A07.png,noise_rgb.png,apple,0.125,1,0,0,128,128
A07_000625.jpg,A07.png,noise_rgb.png,apple,0.125,2,1792,952,128,128
A07_000626.jpg,A07.png,noise_rgb.png,apple,0.125,3,0,476,128,128
A07_000627.jpg,A07.png,noise_rgb.png,apple,0.125,4,896,0,128,128
A07_000628.jpg,A07.png,noise_rgb.png,apple,0.125,5,352,904,128,128
A07_000629.jpg,A07.png,white.png,apple,0.125,0,896,476,128,128
A07_000630.jpg,A07.png,white.png,apple,0.125,1,0,0,128,128
A07_000631.jpg,A07.png,white.png,apple,0.125,2,1792,952,128,128
A07_000632.jpg,A07.png,white.png,apple,0.125,3,0,476,128,128
A07_000633.jpg,A07.png,white.png,apple,0.125,4,896,0,128,128
A07_000634.jpg,A07.png,white.png,apple,0.125,5,352,904,128,128
A07_000635.jpg,A07.png,backg1.png,apple,0.0725,0,923,503,74,74
A07_000636.jpg,A07.png,backg1.png,apple,0.0725,1,0,0,74,74
A07_000637.jpg,A07.png,backg1.png,apple,0.0725,2,1846,1006,74,74
A07_000638.jpg,A07.png,backg1.png,apple,0.0725,3,0,503,74,74
A07_000639.jpg,A07.png,backg1.png,apple,0.0725,4,923,0,74,74
A07_000640.jpg,A07.png,backg1.png,apple,0.0725,5,707,352,74,74
A07_000641.jpg,A07.png,backg2.png,apple,0.0725,0,923,503,74,74
A07_000642.jpg,A07.png,backg2.png,apple,0.0725,1,0,0,74,74
A07_000643.jpg,A07.png,backg2.png,apple,0.0725,2,1846,1006,74,74
A07_000644.jpg,A07.png,backg2.png,apple,0.0725,3,0,503,74,74
A07_000645.jpg,A07.png,backg2.png,apple,0.0725,4,923,0,74,74
A07_000646.jpg,A07.png,backg2.png,apple,0.0725,5,707,352,74,74
A07_000647.jpg,A07.png,backg3.png,apple,0.0725,0,923,503,74,74
A07_000648.jpg,A07.png,backg3.png,apple,0.0725,1,0,0,74,74
A07_000649.jpg,A07.png,backg3.png,apple,0.0725,2,1846,1006,74,74
A07_000650.jpg,A07.png,backg3.png,apple,0.0725,3,0,503,74,74
A07_000651.jpg,A07.png,backg3.png,apple,0.0725,4,923,0,74,74
A07_000652.jpg,A07.png,backg3.png,apple,0.0725,5,707,352,74,74
A07_000653.jpg,A07.png,noise_rgb.png,apple,0.0725,0,923,503,74,74
A07_000654.jpg,A07.png,noise_rgb.png,apple,0.0725,1,0,0,74,74
A07_000655.jpg,A07.png,noise_rgb.png,apple,0.0725,2,1846,1006,74,74
A07_000656.jpg,A07.png,noise_rgb.png,apple,0.0725,3,0,503,74,74
A07_000657.jpg,A07.png,noise_rgb.png,apple,0.0725,4,923,0,74,74
A07_000658.jpg,A07.png,noise_rgb.png,apple,0.0725,5,707,352,74,74
A07_000659.jpg,A07.png,white.png,apple,0.0725,0,923,503,74,74
A07_000660.jpg,A07.png,white.png,apple,0.0725,1,0,0,74,74
A07_000661.jpg,A07.png,white.png,apple,0.0725,2,1846,1006,74,74
A07_000662.jpg,A07.png,white.png,apple,0.0725,3,0,503,74,74
A07_000663.jpg,A07.png,white.png,apple,0.0725,4,923,0,74,74
A07_000664.jpg,A07.png,white.png,apple,0.0725,5,707,352,74,74
A08_000665.jpg,A08.png,backg1.png,100,0,448,28,1024,1024
A08_000666.jpg,A08.png,backg2.png,100,0,448,28,1024,1024
A08_000667.jpg,A08.png,backg3.png,100,0,448,28,1024,1024
A08_000668.jpg,A08.png,noise_rgb.png,100,0,448,28,1024,1024
A08_000669.jpg,A08.png,white.png,100,0,448,28,1024,1024
A08_000670.jpg,A08.png,backg1.png,apple,0.25,0,832,412,256,256
A08_000671.jpg,A08.png,backg1.png,apple,0.25,1,0,0,256,256
A08_000672.jpg,A08.png,backg1.png,apple,0.25,2,1664,824,256,256
A08_000673.jpg,A08.png,backg1.png,apple,0.25,3,0,412,256,256
A08_000674.jpg,A08.png,backg1.png,apple,0.25,4,832,0,256,256
A08_000675.jpg,A08.png,backg1.png,apple,0.25,5,1156,361,256,256
A08_000676.jpg,A08.png,backg2.png,apple,0.25,0,832,412,256,256
A08_000677.jpg,A08.png,backg2.png,apple,0.25,1,0,0,256,256
A08_000678.jpg,A08.png,backg2.png,apple,0.25,2,1664,824,256,256
A08_000679.jpg,A08.png,backg2.png,apple,0.25,3,0,412,256,256
A08_000680.jpg,A08.png,backg2.png,apple,0.25,4,832,0,256,256
A08_000681.jpg,A08.png,backg2.png,apple,0.25,5,1156,361,256,256
A08_000682.jpg,A08.png,backg3.png,apple,0.25,0,832,412,256,256
A08_000683.jpg,A08.png,backg3.png,apple,0.25,1,0,0,256,256
A08_000684.jpg,A08.png,backg3.png,apple,0.25,2,1664,824,256,256
A08_000685.jpg,A08.png,backg3.png,apple,0.25,3,0,412,256,256
A08_000686.jpg,A08.png,backg3.png,apple,0.25,4,832,0,256,256
A08_000687.jpg,A08.png,backg3.png,apple,0.25,5,1156,361,256,256
A08_000688.jpg,A08.png,noise_rgb.png,apple,0.25,0,832,412,256,256
A08_000689.jpg,A08.png,noise_rgb.png,apple,0.25,1,0,0,256,256
A08_000690.jpg,A08.png,noise_rgb.png,apple,0.25,2,1664,824,256,256
A08_000691.jpg,A08.png,noise_rgb.png,apple,0.25,3,0,412,256,256
A08_000692.jpg,A08.png,noise_rgb.png,apple,0.25,4,832,0,256,256
A08_000693.jpg,A08.png,noise_rgb.png,apple,0.25,5,1156,361,256,256
A08_000694.jpg,A08.png,white.png,apple,0.25,0,832,412,256,256
A08_000695.jpg,A08.png,white.png,apple,0.25,1,0,0,256,256
A08_000696.jpg,A08.png,white.png,apple,0.25,2,1664,824,256,256
A08_000697.jpg,A08.png,white.png,apple,0.25,3,0,412,256,256
A08_000698.jpg,A08.png,white.png,apple,0.25,4,832,0,256,256
A08_000699.jpg,A08.png,white.png,apple,0.25,5,1156,361,256,256
A08_000700.jpg,A08.png,backg1.png,apple,0.125,0,896,476,128,128
A08_000701.jpg,A08.png,backg1.png,apple,0.125,1,0,0,128,128
A08_000702.jpg,A08.png,backg1.png,apple,0.125,2,1792,952,128,128
A08_000703.jpg,A08.png,backg1.png,apple,0.125,3,0,476,128,128
A08_000704.jpg,A08.png,backg1.png,apple,0.125,4,896,0,128,128
A08_000705.jpg,A08.png,backg1.png,apple,0.125,5,340,924,128,128
A08_000706.jpg,A08.png,backg2.png,apple,0.125,0,896,476,128,128
A08_000707.jpg,A08.png,backg2.png,apple,0.125,1,0,0,128,128
A08_000708.jpg,A08.png,backg2.png,apple,0.125,2,1792,952,128,128
A08_000709.jpg,A08.png,backg2.png,apple,0.125,3,0,476,128,128
A08_000710.jpg,A08.png,backg2.png,apple,0.125,4,896,0,128,128
A08_000711.jpg,A08.png,backg2.png,apple,0.125,5,340,924,128,128
A08_000712.jpg,A08.png,backg3.png,apple,0.125,0,896,476,128,128
A08_000713.jpg,A08.png,backg3.png,apple,0.125,1,0,0,128,128
A08_000714.jpg,A08.png,backg3.png,apple,0.125,2,1792,952,128,128
